impath,mos_qual,label,classname
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_179.jpg,2.317014,2,poor
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_222.jpg,1.120303781,0,terrible
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_015.jpg,2.675811291,2,poor
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_115.jpg,1.696019687,1,bad
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_190.jpg,3.074988427,3,average
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_162.jpg,3.490797944,5,perfect
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_113.jpg,1.079441167,0,terrible
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_231.jpg,3.530578941,5,perfect
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_129.jpg,3.867642035,5,perfect
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_065.jpg,2.203182133,1,bad
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_087.jpg,1.834018423,1,bad
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_294.jpg,2.926215464,3,average
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_170.jpg,3.018173564,3,average
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_056.jpg,3.21681531,4,good
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_142.jpg,3.605176603,5,perfect
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_261.jpg,2.803217798,3,average
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_222.jpg,0.970807385,0,terrible
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_208.jpg,1.661520003,1,bad
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_199.jpg,2.520123245,2,poor
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_008.jpg,1.230273953,0,terrible
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_089.jpg,2.974361596,3,average
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_017.jpg,2.939794687,3,average
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_133.jpg,1.106041797,0,terrible
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_266.jpg,3.002885562,3,average
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_105.jpg,1.045837986,0,terrible
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_131.jpg,3.193169444,4,good
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_142.jpg,0.807856712,0,terrible
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_121.jpg,0.8493261,0,terrible
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_274.jpg,3.025091285,3,average
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_165.jpg,3.229467639,4,good
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_003.jpg,2.788955814,3,average
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_201.jpg,3.074988427,3,average
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_201.jpg,2.346834335,2,poor
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_087.jpg,3.352004521,4,good
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_115.jpg,1.112671152,0,terrible
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_192.jpg,3.806813177,5,perfect
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_054.jpg,3.300254995,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_047.jpg,2.625914149,2,poor
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_097.jpg,2.509487485,2,poor
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_248.jpg,3.352004521,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_085.jpg,3.150997182,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_280.jpg,2.689121932,2,poor
/hd2/wangzichuan/AGIQA-3K/glide_normal_082.jpg,0.69922293,0,terrible
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_218.jpg,3.361858495,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_119.jpg,2.746169865,2,poor
/hd2/wangzichuan/AGIQA-3K/glide_normal_001.jpg,1.177351713,0,terrible
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_189.jpg,3.92415533,5,perfect
/hd2/wangzichuan/AGIQA-3K/glide_normal_298.jpg,0.319004692,0,terrible
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_239.jpg,3.289837374,4,good
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_154.jpg,3.989769364,5,perfect
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_036.jpg,3.106014094,4,good
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_213.jpg,0.995940844,0,terrible
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_146.jpg,3.058356047,3,average
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_295.jpg,3.093635734,4,good
/hd2/wangzichuan/AGIQA-3K/glide_normal_210.jpg,1.030204609,0,terrible
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_081.jpg,1.237266363,1,bad
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_240.jpg,3.442225929,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_186.jpg,2.938008313,3,average
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_263.jpg,2.654631009,2,poor
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_012.jpg,3.601888857,5,perfect
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_273.jpg,0.731526985,0,terrible
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_071.jpg,0.578348419,0,terrible
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_066.jpg,2.858767479,3,average
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_199.jpg,2.558511788,2,poor
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_100.jpg,2.248459435,1,bad
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_293.jpg,2.448923322,2,poor
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_262.jpg,3.283005153,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_030.jpg,2.86026573,3,average
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_208.jpg,3.034849246,3,average
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_084.jpg,3.507253099,5,perfect
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_126.jpg,3.024257523,3,average
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_279.jpg,3.202553327,4,good
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_041.jpg,3.076007049,3,average
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_120.jpg,2.314518391,2,poor
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_074.jpg,4.02474836,5,perfect
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_227.jpg,2.654631009,2,poor
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_205.jpg,1.575270793,1,bad
/hd2/wangzichuan/AGIQA-3K/glide_normal_143.jpg,2.166977719,1,bad
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_005.jpg,3.43455948,4,good
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_234.jpg,3.197799919,4,good
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_227.jpg,3.365299544,4,good
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_008.jpg,2.74826005,2,poor
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_082.jpg,1.821700312,1,bad
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_086.jpg,3.984089334,5,perfect
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_283.jpg,3.333743653,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_057.jpg,2.765509892,3,average
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_091.jpg,3.369254363,4,good
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_198.jpg,0.84859438,0,terrible
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_162.jpg,1.505377327,1,bad
/hd2/wangzichuan/AGIQA-3K/glide_normal_000.jpg,1.478221045,1,bad
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_227.jpg,1.851568074,1,bad
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_287.jpg,2.610261314,2,poor
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_135.jpg,1.886241021,1,bad
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_195.jpg,2.472262578,2,poor
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_207.jpg,1.195774268,0,terrible
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_199.jpg,3.110506733,4,good
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_212.jpg,3.44620302,4,good
/hd2/wangzichuan/AGIQA-3K/glide_normal_202.jpg,0.612055936,0,terrible
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_198.jpg,3.058356047,3,average
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_000.jpg,4.324875409,5,perfect
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_299.jpg,3.231255627,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_246.jpg,2.83450926,3,average
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_125.jpg,3.428646707,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_048.jpg,3.944657172,5,perfect
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_083.jpg,0.763087515,0,terrible
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_272.jpg,3.416483075,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_129.jpg,3.416483075,4,good
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_020.jpg,0.965602553,0,terrible
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_176.jpg,3.191415092,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_285.jpg,0.378680654,0,terrible
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_226.jpg,3.024480393,3,average
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_294.jpg,3.024257523,3,average
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_258.jpg,3.359435142,4,good
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_085.jpg,2.23273847,1,bad
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_089.jpg,3.145006417,4,good
/hd2/wangzichuan/AGIQA-3K/glide_normal_293.jpg,0.950510119,0,terrible
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_210.jpg,2.545997226,2,poor
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_156.jpg,1.977251303,1,bad
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_179.jpg,2.83450926,3,average
/hd2/wangzichuan/AGIQA-3K/glide_normal_296.jpg,0.979308463,0,terrible
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_298.jpg,3.903999466,5,perfect
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_080.jpg,2.61389334,2,poor
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_079.jpg,2.942711395,3,average
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_285.jpg,3.958236395,5,perfect
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_135.jpg,3.509228886,5,perfect
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_107.jpg,2.957803829,3,average
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_023.jpg,3.62187092,5,perfect
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_249.jpg,3.811695963,5,perfect
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_166.jpg,1.903017791,1,bad
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_039.jpg,3.333592147,4,good
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_078.jpg,0.970469084,0,terrible
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_214.jpg,3.279275256,4,good
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_168.jpg,0.641923698,0,terrible
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_016.jpg,2.188089699,1,bad
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_062.jpg,3.530547546,5,perfect
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_029.jpg,3.507430325,5,perfect
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_297.jpg,2.996365552,3,average
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_085.jpg,2.239848985,1,bad
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_020.jpg,3.380391978,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_199.jpg,2.000906886,1,bad
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_139.jpg,2.874527714,3,average
/hd2/wangzichuan/AGIQA-3K/glide_normal_125.jpg,1.534393779,1,bad
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_095.jpg,2.903508628,3,average
/hd2/wangzichuan/AGIQA-3K/glide_normal_096.jpg,1.597692094,1,bad
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_166.jpg,3.966327593,5,perfect
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_109.jpg,3.561501185,5,perfect
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_005.jpg,3.430745058,4,good
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_209.jpg,0.995787421,0,terrible
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_274.jpg,3.494295005,5,perfect
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_124.jpg,2.760431848,3,average
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_275.jpg,3.610752151,5,perfect
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_138.jpg,3.265755311,4,good
/hd2/wangzichuan/AGIQA-3K/glide_normal_295.jpg,0.421466604,0,terrible
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_097.jpg,3.207226865,4,good
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_027.jpg,1.49383774,1,bad
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_182.jpg,3.074195478,3,average
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_051.jpg,3.165054602,4,good
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_191.jpg,0.776328629,0,terrible
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_232.jpg,3.530547546,5,perfect
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_080.jpg,3.727351438,5,perfect
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_191.jpg,2.420011295,2,poor
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_025.jpg,2.239848985,1,bad
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_200.jpg,2.414476208,2,poor
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_277.jpg,0.859637576,0,terrible
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_100.jpg,1.295323696,1,bad
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_243.jpg,3.523701266,5,perfect
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_076.jpg,0.0,0,terrible
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_116.jpg,3.801556621,5,perfect
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_281.jpg,3.576252467,5,perfect
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_105.jpg,2.218274567,1,bad
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_190.jpg,3.249399128,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_275.jpg,3.623856989,5,perfect
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_295.jpg,2.66201084,2,poor
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_114.jpg,3.893534731,5,perfect
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_293.jpg,3.369254363,4,good
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_165.jpg,3.389973337,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_206.jpg,3.093256891,4,good
/hd2/wangzichuan/AGIQA-3K/glide_normal_084.jpg,1.575270793,1,bad
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_180.jpg,2.124805457,1,bad
/hd2/wangzichuan/AGIQA-3K/glide_normal_265.jpg,0.648776263,0,terrible
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_154.jpg,3.576252467,5,perfect
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_069.jpg,3.169097903,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_155.jpg,2.442957962,2,poor
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_105.jpg,2.974361596,3,average
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_161.jpg,2.559576449,2,poor
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_276.jpg,3.007690801,3,average
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_288.jpg,2.632073999,2,poor
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_286.jpg,3.080710077,3,average
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_272.jpg,2.334263842,2,poor
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_062.jpg,3.839810805,5,perfect
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_294.jpg,1.284080589,1,bad
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_298.jpg,3.428646707,4,good
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_097.jpg,3.643633817,5,perfect
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_209.jpg,3.559002625,5,perfect
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_050.jpg,3.482963598,5,perfect
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_213.jpg,3.88997508,5,perfect
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_126.jpg,3.667148222,5,perfect
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_131.jpg,3.387959109,4,good
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_243.jpg,2.446668218,2,poor
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_166.jpg,2.974361596,3,average
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_151.jpg,2.911873639,3,average
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_105.jpg,2.736106345,2,poor
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_285.jpg,2.309898917,2,poor
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_132.jpg,1.29901447,1,bad
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_021.jpg,2.974361596,3,average
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_009.jpg,2.874527714,3,average
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_127.jpg,3.091620808,3,average
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_259.jpg,1.657427619,1,bad
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_082.jpg,2.687102292,2,poor
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_062.jpg,3.292854479,4,good
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_184.jpg,4.016980847,5,perfect
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_265.jpg,2.831741764,3,average
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_222.jpg,1.991888058,1,bad
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_275.jpg,3.682240656,5,perfect
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_280.jpg,2.598262134,2,poor
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_280.jpg,2.532470662,2,poor
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_054.jpg,3.915652487,5,perfect
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_091.jpg,0.863588083,0,terrible
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_084.jpg,3.199282771,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_134.jpg,3.150815738,4,good
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_284.jpg,3.257944615,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_080.jpg,2.746169865,2,poor
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_101.jpg,3.740283654,5,perfect
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_252.jpg,2.448126137,2,poor
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_055.jpg,3.39100366,4,good
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_255.jpg,3.881983068,5,perfect
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_266.jpg,3.923239841,5,perfect
/hd2/wangzichuan/AGIQA-3K/glide_normal_107.jpg,1.056157156,0,terrible
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_151.jpg,3.873342699,5,perfect
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_050.jpg,2.825502717,3,average
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_112.jpg,3.490797944,5,perfect
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_284.jpg,1.927354161,1,bad
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_033.jpg,3.389757837,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_072.jpg,2.671047584,2,poor
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_251.jpg,2.209981223,1,bad
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_281.jpg,2.821971923,3,average
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_241.jpg,3.091080213,3,average
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_136.jpg,3.179506101,4,good
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_120.jpg,2.493724965,2,poor
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_155.jpg,3.667148222,5,perfect
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_091.jpg,2.423784221,2,poor
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_160.jpg,2.391896453,2,poor
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_023.jpg,2.077045587,1,bad
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_013.jpg,4.119921239,5,perfect
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_090.jpg,3.806813177,5,perfect
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_049.jpg,1.463287163,1,bad
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_037.jpg,1.134741777,0,terrible
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_086.jpg,2.955258155,3,average
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_071.jpg,3.890340281,5,perfect
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_095.jpg,3.074195478,3,average
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_289.jpg,2.518838781,2,poor
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_153.jpg,3.080710077,3,average
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_235.jpg,3.455805152,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_251.jpg,2.523592728,2,poor
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_039.jpg,1.247523795,1,bad
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_180.jpg,3.57336489,5,perfect
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_169.jpg,0.792278167,0,terrible
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_171.jpg,3.008458905,3,average
/hd2/wangzichuan/AGIQA-3K/glide_normal_147.jpg,1.048993865,0,terrible
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_165.jpg,2.29958451,2,poor
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_000.jpg,3.088457462,3,average
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_079.jpg,2.233367001,1,bad
/hd2/wangzichuan/AGIQA-3K/glide_normal_044.jpg,1.834018423,1,bad
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_248.jpg,2.627472563,2,poor
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_100.jpg,3.138913035,4,good
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_106.jpg,3.618755825,5,perfect
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_196.jpg,3.038537814,3,average
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_289.jpg,3.075586915,3,average
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_029.jpg,3.127756575,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_131.jpg,3.208047473,4,good
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_002.jpg,2.576017007,2,poor
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_033.jpg,2.524012104,2,poor
/hd2/wangzichuan/AGIQA-3K/glide_normal_190.jpg,1.704085415,1,bad
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_159.jpg,0.733120788,0,terrible
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_289.jpg,2.541261946,2,poor
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_142.jpg,2.592649388,2,poor
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_227.jpg,2.701232452,2,poor
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_061.jpg,0.678182301,0,terrible
/hd2/wangzichuan/AGIQA-3K/glide_normal_259.jpg,1.038703499,0,terrible
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_034.jpg,1.594706548,1,bad
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_192.jpg,3.679751519,5,perfect
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_155.jpg,2.39306082,2,poor
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_149.jpg,2.67293154,2,poor
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_116.jpg,2.610677849,2,poor
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_108.jpg,2.988623579,3,average
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_182.jpg,2.374253916,2,poor
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_053.jpg,1.084556311,0,terrible
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_258.jpg,0.60416837,0,terrible
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_213.jpg,2.523592728,2,poor
/hd2/wangzichuan/AGIQA-3K/glide_normal_162.jpg,1.309475045,1,bad
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_158.jpg,3.048358432,3,average
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_220.jpg,2.565400547,2,poor
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_175.jpg,2.646335983,2,poor
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_006.jpg,3.896040489,5,perfect
